ID,Fraction_ID,Envelope_num,Mass,MonoMz,Charge,Intensity,mzLo,mzHi,rtLo,rtHi,color,opacity,promex_score
50,0,1,798.157,799.165,1,1.10963e+06,799.065,801.27,0.4115,0.4115,#FF0000,0.1,56.2151
50,0,4,798.157,400.086,2,9.56108e+06,399.986,401.189,0.4115,1.38133,#FF0000,0.1,56.2151
51,0,3,21412,1127.95,19,1.0649e+07,1128.12,1129.32,131.836,135.213,#FF0000,0.1,-361.144
52,0,5,23562.8,1025.48,23,1.42314e+07,1025.64,1026.71,131.495,140.043,#FF0000,0.1,-71.8488
52,0,2,23562.8,982.791,24,3.2606e+06,982.942,983.977,131.836,132.502,#FF0000,0.1,-71.8488
53,0,66,999.326,1000.33,1,7.165e+07,1000.23,1003.44,89.984,128.751,#FF0000,0.1,52.7281
53,0,57,999.326,500.67,2,1.807e+07,500.57,502.274,92.6372,128.305,#FF0000,0.1,52.7281
54,0,1,3765.15,1883.58,2,231519,1883.48,1887.19,133.938,133.938,#FF0000,0.1,-934.762
54,0,1,3765.15,1256.06,3,7.77673e+06,1255.96,1258.5,132.502,132.502,#FF0000,0.1,-934.762
55,0,2,22693.9,873.851,26,1.08125e+07,873.943,874.914,127.912,129.083,#FF0000,0.1,-918.672
55,0,1,22693.9,811.505,28,7.19978e+06,811.584,812.5,125.985,125.985,#FF0000,0.1,-918.672
56,0,2,12089.9,807.002,15,1.19697e+07,806.969,808.172,134.352,137.012,#FF0000,0.1,-919.69
56,0,2,12089.9,712.179,17,870835,712.138,713.223,138.63,139.637,#FF0000,0.1,-919.69
57,0,1,15267.7,728.04,21,907597,728.036,729.047,137.868,137.868,#FF0000,0.1,-465.693
57,0,2,15267.7,664.82,23,1.05123e+07,664.807,665.748,135.876,138.63,#FF0000,0.1,-465.693
58,0,1,23372.3,835.734,28,1.70544e+06,835.849,836.765,134.816,134.816,#FF0000,0.1,-474.19
58,0,2,23372.3,806.95,29,1.44538e+07,807.058,807.949,134.816,135.544,#FF0000,0.1,-474.19
59,0,1,14319.8,754.683,19,7.60705e+06,754.688,755.733,132.856,132.856,#FF0000,0.1,-699.156
60,0,1,7563.31,1261.56,6,7.49211e+06,1261.46,1263.5,126.326,126.326,#FF0000,0.1,-799.749
61,0,1,23432.3,868.869,27,7.41683e+06,868.992,869.935,137.868,137.868,#FF0000,0.1,-871.001
62,0,1,11306.5,1616.22,7,392613,1616.26,1618.47,139.297,139.297,#FF0000,0.1,-668.824
62,0,1,11306.5,1414.32,8,2.01401e+06,1414.34,1416.3,135.213,135.213,#FF0000,0.1,-668.824
62,0,2,11306.5,1257.28,9,2.74394e+06,1257.29,1259.05,124.108,135.213,#FF0000,0.1,-668.824
62,0,2,11306.5,1131.65,10,944378,1131.65,1133.26,122.995,129.083,#FF0000,0.1,-668.824
62,0,6,11306.5,1028.87,11,4.18291e+06,1028.86,1030.34,122.65,142.656,#FF0000,0.1,-668.824
62,0,3,11306.5,943.213,12,2.24428e+06,943.197,944.566,123.378,127.533,#FF0000,0.1,-668.824
62,0,6,11306.5,870.736,13,9.73246e+06,870.713,871.993,121.197,140.043,#FF0000,0.1,-668.824
62,0,3,11306.5,808.613,14,1.32507e+06,808.584,809.787,121.197,122.995,#FF0000,0.1,-668.824
62,0,2,11306.5,754.772,15,1.67125e+06,754.739,755.875,122.995,127.061,#FF0000,0.1,-668.824
62,0,5,11306.5,707.662,16,1.10374e+07,707.625,708.702,122.65,132.856,#FF0000,0.1,-668.824
62,0,5,11306.5,666.094,17,4.14451e+06,666.053,667.078,122.65,138.961,#FF0000,0.1,-668.824
62,0,1,11306.5,629.145,18,1.69502e+06,629.1,630.08,132.168,132.168,#FF0000,0.1,-668.824
63,0,1,21740.7,870.637,25,7.28829e+06,870.738,871.699,132.168,132.168,#FF0000,0.1,-520.109
63,0,1,21740.7,725.699,30,2.74642e+06,725.766,726.601,131.836,131.836,#FF0000,0.1,-520.109
64,0,1,1620.79,811.402,2,7.13536e+06,811.302,813.506,127.061,127.061,#FF0000,0.1,-367.527
65,0,1,6804.08,1135.02,6,7.13164e+06,1134.92,1136.79,128.751,128.751,#FF0000,0.1,-1255.08
66,0,1,6303.53,1261.71,5,7.08612e+06,1261.61,1263.82,127.061,127.061,#FF0000,0.1,-553.195
67,0,26,472.315,473.322,1,5.57283e+07,473.222,475.428,1.99917,12.649,#FF0000,0.1,-339.184
68,0,176,549.623,550.63,1,9.45077e+07,550.53,552.736,0.8705,104.544,#FF0000,0.1,-339.222
69,0,78,898.295,899.302,1,9.61801e+07,899.202,902.41,63.5535,121.197,#FF0000,0.1,58.4328
69,0,45,898.295,450.155,2,1.17865e+07,450.055,451.759,80.7475,115.757,#FF0000,0.1,58.4328
70,0,100,678.223,679.23,1,2.27104e+07,679.13,681.336,0.4115,78.1013,#FF0000,0.1,-339.343
71,0,1,2059.45,1030.73,2,6.7287e+06,1030.63,1033.34,130.113,130.113,#FF0000,0.1,-814.386
72,0,1,20348.2,754.645,27,6.71299e+06,754.693,755.599,135.876,135.876,#FF0000,0.1,-935.827
73,0,3,21196.9,707.571,30,9.86476e+06,707.638,708.473,135.213,140.816,#FF0000,0.1,-739.996
74,0,1,10497.4,808.503,13,6.64126e+06,808.48,809.682,135.213,135.213,#FF0000,0.1,-400.026
75,0,3,11379.4,1897.58,6,1.8831e+06,1897.65,1900.19,125.648,129.083,#FF0000,0.1,41.6583
75,0,35,11379.4,1626.64,7,1.42155e+07,1626.68,1628.89,126.326,182.3,#FF0000,0.1,41.6583
75,0,83,11379.4,1423.44,8,4.30489e+07,1423.46,1425.42,128.305,189.558,#FF0000,0.1,41.6583
75,0,83,11379.4,1265.39,9,3.53318e+07,1265.4,1267.16,121.197,189.558,#FF0000,0.1,41.6583
75,0,60,11379.4,1138.95,10,1.90925e+07,1138.95,1140.55,128.305,188.242,#FF0000,0.1,41.6583
75,0,60,11379.4,1035.5,11,2.30598e+07,1035.49,1036.97,120.71,188.242,#FF0000,0.1,41.6583
75,0,70,11379.4,949.294,12,3.39816e+07,949.277,950.647,119.724,188.242,#FF0000,0.1,41.6583
75,0,65,11379.4,876.349,13,3.20407e+07,876.326,877.605,119.724,189.558,#FF0000,0.1,41.6583
75,0,66,11379.4,813.824,14,2.89952e+07,813.796,814.998,119.724,186.928,#FF0000,0.1,41.6583
75,0,60,11379.4,759.636,15,1.94848e+07,759.603,760.739,120.15,186.928,#FF0000,0.1,41.6583
75,0,57,11379.4,712.222,16,1.46918e+07,712.185,713.262,121.197,189.558,#FF0000,0.1,41.6583
75,0,50,11379.4,670.386,17,9.24431e+06,670.345,671.37,121.783,185.607,#FF0000,0.1,41.6583
75,0,6,11379.4,633.198,18,692770,633.154,634.134,154.216,161.524,#FF0000,0.1,41.6583
76,0,115,761.243,762.25,1,8.00873e+07,762.15,764.356,29.8153,105.206,#FF0000,0.1,-339.249
77,0,1,12920.5,808.538,16,6.28293e+06,808.563,809.64,137.868,137.868,#FF0000,0.1,-501.544
78,0,2,2520.99,1261.5,2,9.92973e+06,1261.4,1264.11,126.326,130.113,#FF0000,0.1,-804.105
79,0,1,1130.95,1131.96,1,6.23238e+06,1131.86,1135.06,134.816,134.816,#FF0000,0.1,-390.71
80,0,1,22580.6,1506.38,15,830652,1506.62,1508.15,130.805,130.805,#FF0000,0.1,1.63601
80,0,1,22580.6,1329.28,17,1.28926e+06,1329.48,1330.85,130.805,130.805,#FF0000,0.1,1.63601
80,0,1,22580.6,1255.49,18,1.89254e+06,1255.67,1256.98,131.154,131.154,#FF0000,0.1,1.63601
80,0,1,22580.6,1189.46,19,1.61773e+06,1189.63,1190.88,130.805,130.805,#FF0000,0.1,1.63601
80,0,2,22580.6,1130.04,20,3.44856e+06,1130.19,1131.39,130.805,131.154,#FF0000,0.1,1.63601
80,0,1,22580.6,1076.28,21,1.97792e+06,1076.41,1077.57,130.805,130.805,#FF0000,0.1,1.63601
80,0,3,22580.6,1027.4,22,6.1884e+06,1027.53,1028.64,130.805,131.495,#FF0000,0.1,1.63601
80,0,2,22580.6,982.774,23,5.2743e+06,982.892,983.964,130.805,131.154,#FF0000,0.1,1.63601
80,0,2,22580.6,941.867,24,7.93329e+06,941.976,943.012,130.805,131.154,#FF0000,0.1,1.63601
80,0,1,22580.6,904.233,25,3.66091e+06,904.334,905.335,130.805,130.805,#FF0000,0.1,1.63601
80,0,1,22580.6,869.494,26,548741,869.586,870.557,129.083,129.083,#FF0000,0.1,1.63601
80,0,2,22580.6,837.327,27,9.58432e+06,837.413,838.356,130.805,131.154,#FF0000,0.1,1.63601
80,0,1,22580.6,807.459,28,1.85029e+06,807.538,808.454,132.856,132.856,#FF0000,0.1,1.63601
80,0,2,22580.6,779.65,29,5.79385e+06,779.723,780.614,130.805,131.154,#FF0000,0.1,1.63601
80,0,2,22580.6,753.695,30,5.74106e+06,753.762,754.631,130.805,131.154,#FF0000,0.1,1.63601
81,0,2,21740.7,870.636,25,9.92557e+06,870.736,871.698,139.637,140.816,#FF0000,0.1,-1187.47
82,0,4,4814.64,963.936,5,2.47089e+07,963.836,965.64,0.4115,0.4115,#FF0000,0.1,-348.696
82,0,1,4814.64,688.814,7,102454,688.714,690.059,0.8705,0.8705,#FF0000,0.1,-348.696
83,0,1,10551.3,812.644,13,642910,812.621,813.824,132.856,132.856,#FF0000,0.1,-856.961
83,0,1,10551.3,754.67,14,5.99062e+06,754.642,755.773,135.213,135.213,#FF0000,0.1,-856.961
84,0,1,19722.8,705.393,28,5.82975e+06,705.437,706.317,131.836,131.836,#FF0000,0.1,-462.906
85,0,1,6075.94,868.998,7,5.81768e+06,868.898,870.53,137.012,137.012,#FF0000,0.1,-401.016
86,0,2,4815.65,1204.92,4,1.76713e+06,1204.82,1207.02,0.4115,0.8705,#FF0000,0.1,36.8285
86,0,2,4815.65,964.137,5,740778,964.037,965.84,0.8705,1.38133,#FF0000,0.1,36.8285
86,0,4,4815.65,803.615,6,1.25253e+07,803.515,805.051,0.4115,1.38133,#FF0000,0.1,36.8285
86,0,1,4815.65,688.957,7,585778,688.857,690.202,0.4115,0.4115,#FF0000,0.1,36.8285
87,0,1,541.172,542.179,1,5.69629e+06,542.079,544.284,0.4115,0.4115,#FF0000,0.1,-339.345
88,0,3,12082,756.132,16,1.19251e+07,756.094,757.234,123.725,131.495,#FF0000,0.1,-361.294
88,0,1,12082,672.229,18,282059,672.185,673.22,121.783,121.783,#FF0000,0.1,-361.294
89,0,1,19431.2,810.639,24,5.63354e+06,810.706,811.7,129.776,129.776,#FF0000,0.1,-420.404
89,0,1,19431.2,778.254,25,48273,778.315,779.276,121.197,121.197,#FF0000,0.1,-420.404
89,0,1,19431.2,748.36,26,681667,748.414,749.347,126.326,126.326,#FF0000,0.1,-420.404
89,0,1,19431.2,720.68,27,338855,720.729,721.634,127.912,127.912,#FF0000,0.1,-420.404
90,0,2,1760.57,881.291,2,7.91739e+06,881.191,883.396,96.6065,105.206,#FF0000,0.1,-765.206
91,0,2,720.18,721.187,1,5.99507e+06,721.087,723.293,0.4115,0.8705,#FF0000,0.1,-339.576
92,0,1,19380.1,808.51,24,5.50909e+06,808.577,809.57,133.938,133.938,#FF0000,0.1,-983.322
93,0,4,11271.5,1879.58,6,274979,1879.65,1882.19,158.173,163.994,#FF0000,0.1,45.2342
93,0,39,11271.5,1611.22,7,9.59588e+06,1611.26,1613.46,153.761,185.607,#FF0000,0.1,45.2342
93,0,80,11271.5,1409.94,8,6.79077e+07,1409.97,1411.92,129.083,189.558,#FF0000,0.1,45.2342
93,0,88,11271.5,1253.39,9,8.04581e+07,1253.4,1255.16,128.751,189.558,#FF0000,0.1,45.2342
93,0,66,11271.5,1128.15,10,3.00941e+07,1128.15,1129.76,130.463,188.242,#FF0000,0.1,45.2342
93,0,61,11271.5,1025.69,11,3.45981e+07,1025.68,1027.15,129.42,189.558,#FF0000,0.1,45.2342
93,0,69,11271.5,940.296,12,6.9146e+07,940.279,941.649,123.725,189.558,#FF0000,0.1,45.2342
93,0,79,11271.5,868.043,13,1.20634e+08,868.02,869.299,122.995,188.242,#FF0000,0.1,45.2342
93,0,83,11271.5,806.112,14,1.23526e+08,806.083,807.286,124.599,186.928,#FF0000,0.1,45.2342
93,0,75,11271.5,752.438,15,1.18897e+08,752.405,753.54,129.776,186.27,#FF0000,0.1,45.2342
93,0,77,11271.5,705.474,16,8.06752e+07,705.436,706.513,124.108,188.9,#FF0000,0.1,45.2342
93,0,79,11271.5,664.034,17,4.8791e+07,663.993,665.019,129.42,189.558,#FF0000,0.1,45.2342
93,0,45,11271.5,627.2,18,1.56229e+07,627.155,628.135,127.061,184.943,#FF0000,0.1,45.2342
93,0,11,11271.5,594.242,19,1.51616e+06,594.195,595.133,156.76,163.354,#FF0000,0.1,45.2342
94,0,2,1412.93,707.474,2,1.05872e+07,707.374,709.078,136.613,137.012,#FF0000,0.1,-361.735
95,0,1,12860.4,757.501,17,5.31397e+06,757.519,758.545,125.985,125.985,#FF0000,0.1,-403.085
96,0,1,21788.1,752.323,29,5.27945e+06,752.396,753.287,159.882,159.882,#FF0000,0.1,-1065.9
97,0,1,2510.44,1256.23,2,5.26389e+06,1256.13,1258.83,132.856,132.856,#FF0000,0.1,-810.067
98,0,1,10360.7,1037.08,10,771536,1037.08,1038.58,132.168,132.168,#FF0000,0.1,-500.338
98,0,1,10360.7,942.892,11,5.24932e+06,942.883,944.267,133.584,133.584,#FF0000,0.1,-500.338
99,0,5,11968.8,798.93,15,568559,798.897,800.099,148.479,164.584,#FF0000,0.1,-635.294
99,0,1,11968.8,749.06,16,298301,749.023,750.162,147.551,147.551,#FF0000,0.1,-635.294
99,0,1,11968.8,665.943,18,5.23235e+06,665.899,666.934,137.383,137.383,#FF0000,0.1,-635.294
99,0,1,11968.8,630.946,19,155223,630.899,631.89,142.656,142.656,#FF0000,0.1,-635.294
100,0,10,11357.4,1623.5,7,4.98336e+06,1623.54,1625.75,130.113,151.034,#FF0000,0.1,10.3304
100,0,6,11357.4,1420.69,8,1.13792e+07,1420.71,1422.67,129.776,144.513,#FF0000,0.1,10.3304
100,0,10,11357.4,1262.95,9,1.77868e+07,1262.96,1264.72,130.113,157.145,#FF0000,0.1,10.3304
100,0,12,11357.4,1136.75,10,1.21251e+07,1136.75,1138.36,129.776,154.216,#FF0000,0.1,10.3304
100,0,9,11357.4,1033.5,11,6.50813e+06,1033.49,1034.97,130.113,153.403,#FF0000,0.1,10.3304
100,0,5,11357.4,947.461,12,3.32738e+06,947.444,948.814,132.856,152.899,#FF0000,0.1,10.3304
100,0,6,11357.4,874.657,13,6.79412e+06,874.634,875.913,130.463,151.955,#FF0000,0.1,10.3304
100,0,5,11357.4,812.253,14,5.42502e+06,812.225,813.427,130.463,150.642,#FF0000,0.1,10.3304
100,0,6,11357.4,758.17,15,7.35764e+06,758.137,759.273,129.776,140.043,#FF0000,0.1,10.3304
100,0,6,11357.4,710.848,16,7.84569e+06,710.81,711.887,129.776,146.077,#FF0000,0.1,10.3304
100,0,3,11357.4,669.092,17,1.00896e+06,669.051,670.077,130.805,149.389,#FF0000,0.1,10.3304
100,0,1,11357.4,631.976,18,625192,631.932,632.912,130.113,130.113,#FF0000,0.1,10.3304
101,0,2,21103.6,754.706,28,8.05077e+06,754.785,755.665,134.816,138.961,#FF0000,0.1,-414.672
102,0,1,19783,707.544,28,4.94244e+06,707.587,708.467,135.876,135.876,#FF0000,0.1,-997.625
103,0,1,20871.6,870.656,24,4.9252e+06,870.765,871.759,135.876,135.876,#FF0000,0.1,-449.363
103,0,1,20871.6,835.87,25,701009,835.971,836.933,139.297,139.297,#FF0000,0.1,-449.363
104,0,1,21781.1,872.252,25,4.90151e+06,872.352,873.354,125.985,125.985,#FF0000,0.1,-918.795
104,0,2,21781.1,752.08,29,1.75632e+06,752.153,753.044,123.725,130.805,#FF0000,0.1,-918.795
105,0,1,21130.1,881.429,24,126190,881.537,882.531,150.642,150.642,#FF0000,0.1,-364.177
105,0,1,21130.1,813.704,26,339527,813.797,814.729,147.151,147.151,#FF0000,0.1,-364.177
105,0,7,21130.1,705.344,30,1.788e+07,705.411,706.246,131.495,150.642,#FF0000,0.1,-364.177
106,0,1,1256.83,1257.84,1,4.83232e+06,1257.74,1260.95,135.213,135.213,#FF0000,0.1,-383.857
107,0,6,11425.5,1905.26,6,1.08799e+06,1905.32,1907.86,119.724,122.995,#FF0000,0.1,52.7484
107,0,19,11425.5,1633.22,7,1.13243e+07,1633.26,1635.47,119.724,144.124,#FF0000,0.1,52.7484
107,0,25,11425.5,1429.19,8,4.55133e+07,1429.22,1431.17,119.724,151.476,#FF0000,0.1,52.7484
107,0,24,11425.5,1270.51,9,4.3471e+07,1270.52,1272.28,119.724,150.256,#FF0000,0.1,52.7484
107,0,23,11425.5,1143.56,10,2.33753e+07,1143.56,1145.16,119.724,146.762,#FF0000,0.1,52.7484
107,0,29,11425.5,1039.69,11,3.07992e+07,1039.68,1041.15,119.724,160.465,#FF0000,0.1,52.7484
107,0,27,11425.5,953.131,12,4.46958e+07,953.115,954.484,119.724,149.389,#FF0000,0.1,52.7484
107,0,33,11425.5,879.891,13,5.61232e+07,879.868,881.148,119.062,156.218,#FF0000,0.1,52.7484
107,0,32,11425.5,817.113,14,5.39954e+07,817.085,818.287,117.077,155.691,#FF0000,0.1,52.7484
107,0,28,11425.5,762.706,15,4.11883e+07,762.673,763.809,115.757,165.222,#FF0000,0.1,52.7484
107,0,16,11425.5,715.1,16,2.34412e+07,715.063,716.14,119.724,128.751,#FF0000,0.1,52.7484
107,0,15,11425.5,673.095,17,1.13531e+07,673.054,674.079,119.724,127.912,#FF0000,0.1,52.7484
107,0,6,11425.5,635.757,18,1.744e+06,635.712,636.692,119.724,125.985,#FF0000,0.1,52.7484
108,0,1,20490.3,684.016,30,4.75873e+06,684.049,684.884,131.836,131.836,#FF0000,0.1,-526.926
109,0,2,7563.99,946.506,8,4.97699e+06,946.406,947.984,126.674,127.912,#FF0000,0.1,-848.606
110,0,2,5647.76,1412.95,4,6.52936e+06,1412.85,1415.3,138.961,144.513,#FF0000,0.1,-885.427
110,0,3,5647.76,1130.56,5,1.34944e+06,1130.46,1132.46,124.945,146.422,#FF0000,0.1,-885.427
110,0,3,5647.76,628.536,9,1.50823e+06,628.436,629.638,124.945,131.495,#FF0000,0.1,-885.427
110,0,1,5647.76,565.783,10,320697,565.683,566.785,133.938,133.938,#FF0000,0.1,-885.427
111,0,1,8866.3,1109.3,8,157151,1109.2,1111.02,141.855,141.855,#FF0000,0.1,-315.563
111,0,1,8866.3,807.035,11,4.69859e+06,806.935,808.32,136.613,136.613,#FF0000,0.1,-315.563
112,0,1,1417.94,1418.94,1,4.69535e+06,1418.84,1422.05,126.326,126.326,#FF0000,0.1,-369.403
113,0,2,21730.9,750.347,29,8.09914e+06,750.42,751.277,133.584,136.261,#FF0000,0.1,-598.517
114,0,2,11956.1,748.263,16,507643,748.225,749.365,124.945,128.751,#FF0000,0.1,-91.3193
114,0,2,11956.1,704.306,17,1.75342e+06,704.265,705.35,128.751,129.42,#FF0000,0.1,-91.3193
114,0,1,11956.1,630.275,19,4.59074e+06,630.228,631.219,130.113,130.113,#FF0000,0.1,-91.3193
115,0,1,10551.3,754.672,14,4.54878e+06,754.643,755.774,143.003,143.003,#FF0000,0.1,-402.712
116,0,1,21709.5,805.063,27,1.88342e+06,805.149,806.054,131.154,131.154,#FF0000,0.1,-376.665
116,0,3,21709.5,724.657,30,7.82498e+06,724.725,725.559,131.154,135.544,#FF0000,0.1,-376.665
117,0,1,10475,1310.38,8,640796,1310.4,1312.23,125.313,125.313,#FF0000,0.1,-821.57
117,0,1,10475,953.277,11,636566,953.268,954.652,127.912,127.912,#FF0000,0.1,-821.57
117,0,1,10475,873.921,12,4.51098e+06,873.904,875.19,128.751,128.751,#FF0000,0.1,-821.57
118,0,1,869.347,870.354,1,4.50536e+06,870.254,872.459,133.194,133.194,#FF0000,0.1,-361.019
119,0,1,11281.4,1129.15,10,1.05243e+06,1129.15,1130.75,131.495,131.495,#FF0000,0.1,4.8248
119,0,1,11281.4,1026.59,11,823346,1026.58,1028.06,129.083,129.083,#FF0000,0.1,4.8248
119,0,4,11281.4,941.125,12,1.49074e+06,941.108,942.478,122.65,125.313,#FF0000,0.1,4.8248
119,0,1,11281.4,868.808,13,437540,868.785,870.065,123.725,123.725,#FF0000,0.1,4.8248
119,0,4,11281.4,806.822,14,4.68653e+06,806.794,807.996,123.378,132.168,#FF0000,0.1,4.8248
119,0,4,11281.4,753.101,15,1.36197e+06,753.068,754.204,122.242,124.945,#FF0000,0.1,4.8248
119,0,1,11281.4,706.095,16,999516,706.058,707.135,131.154,131.154,#FF0000,0.1,4.8248
119,0,3,11281.4,664.62,17,9.21634e+06,664.579,665.604,123.378,138.253,#FF0000,0.1,4.8248
119,0,3,11281.4,627.752,18,3.10573e+06,627.708,628.688,125.648,132.168,#FF0000,0.1,4.8248
119,0,2,11281.4,594.766,19,885867,594.718,595.657,134.352,135.544,#FF0000,0.1,4.8248
120,0,1,23541.3,942.658,25,4.43935e+06,942.799,943.801,131.495,131.495,#FF0000,0.1,-793.709
121,0,1,12694.9,706.28,18,4.4028e+06,706.292,707.271,136.613,136.613,#FF0000,0.1,-373.857
122,0,3,12242.5,875.469,14,9.8865e+06,875.441,876.715,126.326,128.305,#FF0000,0.1,-447.843
122,0,1,12242.5,817.172,15,88803.3,817.138,818.341,120.71,120.71,#FF0000,0.1,-447.843
123,0,1,12174.6,870.625,14,4.3838e+06,870.596,871.87,139.297,139.297,#FF0000,0.1,-675.578
123,0,2,12174.6,812.65,15,965842,812.617,813.819,140.043,141.855,#FF0000,0.1,-675.578
124,0,36,11241.4,1406.18,8,1.45392e+07,1406.21,1408.16,132.168,186.928,#FF0000,0.1,41.3902
124,0,57,11241.4,1250.05,9,3.8394e+07,1250.06,1251.82,127.533,183.625,#FF0000,0.1,41.3902
124,0,44,11241.4,1125.15,10,2.38908e+07,1125.15,1126.75,126.674,182.963,#FF0000,0.1,41.3902
124,0,50,11241.4,1022.95,11,2.51051e+07,1022.94,1024.42,129.083,182.963,#FF0000,0.1,41.3902
124,0,58,11241.4,937.791,12,4.6354e+07,937.775,939.144,124.599,182.963,#FF0000,0.1,41.3902
124,0,77,11241.4,865.731,13,1.00508e+08,865.708,866.988,125.985,183.625,#FF0000,0.1,41.3902
124,0,77,11241.4,803.965,14,1.11528e+08,803.937,805.139,122.65,183.625,#FF0000,0.1,41.3902
124,0,71,11241.4,750.434,15,9.62638e+07,750.401,751.537,126.326,186.27,#FF0000,0.1,41.3902
124,0,65,11241.4,703.595,16,7.33149e+07,703.558,704.635,126.674,185.607,#FF0000,0.1,41.3902
124,0,60,11241.4,662.267,17,5.08671e+07,662.226,663.251,127.061,183.625,#FF0000,0.1,41.3902
124,0,38,11241.4,625.53,18,1.95351e+07,625.486,626.465,132.168,158.752,#FF0000,0.1,41.3902
124,0,3,11241.4,592.66,19,1.22176e+06,592.613,593.552,133.938,147.942,#FF0000,0.1,41.3902
125,0,1,20949.1,873.887,24,4.28066e+06,873.996,874.99,127.061,127.061,#FF0000,0.1,-1341.9
126,0,1,23596.4,1026.94,23,4.2805e+06,1027.1,1028.17,144.513,144.513,#FF0000,0.1,-1254.12
127,0,2,21671.1,867.852,25,6.37644e+06,867.952,868.914,133.584,135.544,#FF0000,0.1,-385.522
127,0,1,21671.1,803.641,27,1.45218e+06,803.727,804.632,138.63,138.63,#FF0000,0.1,-385.522
128,0,3,11255.4,1608.93,7,137762,1608.97,1611.17,180.312,181.637,#FF0000,0.1,32.5896
128,0,56,11255.4,1407.94,8,3.10981e+07,1407.96,1409.92,129.083,188.242,#FF0000,0.1,32.5896
128,0,65,11255.4,1251.61,9,5.22534e+07,1251.62,1253.38,129.42,186.928,#FF0000,0.1,32.5896
128,0,58,11255.4,1126.55,10,3.50656e+07,1126.55,1128.15,127.533,182.963,#FF0000,0.1,32.5896
128,0,50,11255.4,1024.23,11,3.19172e+07,1024.22,1025.7,126.674,182.3,#FF0000,0.1,32.5896
128,0,53,11255.4,938.96,12,4.45717e+07,938.943,940.313,123.378,182.963,#FF0000,0.1,32.5896
128,0,79,11255.4,866.81,13,8.6765e+07,866.787,868.066,124.599,188.242,#FF0000,0.1,32.5896
128,0,74,11255.4,804.966,14,9.04736e+07,804.938,806.141,123.725,187.59,#FF0000,0.1,32.5896
128,0,80,11255.4,751.369,15,8.41057e+07,751.336,752.472,127.061,188.9,#FF0000,0.1,32.5896
128,0,74,11255.4,704.472,16,6.77392e+07,704.434,705.511,125.648,188.9,#FF0000,0.1,32.5896
128,0,68,11255.4,663.091,17,5.66405e+07,663.05,664.076,125.985,184.943,#FF0000,0.1,32.5896
128,0,37,11255.4,626.309,18,1.64e+07,626.265,627.244,132.502,181.637,#FF0000,0.1,32.5896
128,0,3,11255.4,593.398,19,1.03517e+06,593.351,594.29,133.938,143.003,#FF0000,0.1,32.5896
129,0,1,5014.6,1254.66,4,4.2413e+06,1254.56,1256.76,137.383,137.383,#FF0000,0.1,-454.553
129,0,1,5014.6,836.773,6,250175,836.673,838.21,135.213,135.213,#FF0000,0.1,-454.553
130,0,1,807.89,808.897,1,4.22085e+06,808.797,811.003,135.213,135.213,#FF0000,0.1,-365.782
131,0,1,21901.2,812.163,27,1.30374e+06,812.249,813.191,131.836,131.836,#FF0000,0.1,-374.059
131,0,1,21901.2,756.221,29,4.20704e+06,756.294,757.185,127.533,127.533,#FF0000,0.1,-374.059
132,0,1,1522.49,762.251,2,4.19852e+06,762.151,764.354,92.6372,92.6372,#FF0000,0.1,-1142.54
133,0,1,1413.06,1414.07,1,4.17704e+06,1413.97,1417.18,148.863,148.863,#FF0000,0.1,-364.212
134,0,1,22481.6,1125.09,20,1.45026e+06,1125.24,1126.44,131.495,131.495,#FF0000,0.1,-29.7203
134,0,1,22481.6,1071.56,21,1.67995e+06,1071.7,1072.85,131.495,131.495,#FF0000,0.1,-29.7203
134,0,1,22481.6,978.466,23,1.36408e+06,978.584,979.656,132.168,132.168,#FF0000,0.1,-29.7203
134,0,2,22481.6,865.683,26,6.44679e+06,865.775,866.746,131.495,131.836,#FF0000,0.1,-29.7203
134,0,2,22481.6,833.658,27,2.66939e+06,833.743,834.686,133.194,133.584,#FF0000,0.1,-29.7203
134,0,2,22481.6,776.233,29,2.55307e+06,776.306,777.198,127.533,132.168,#FF0000,0.1,-29.7203
135,0,1,26052.4,869.422,30,4.15006e+06,869.556,870.458,130.805,130.805,#FF0000,0.1,-382.794
136,0,2,738.19,739.198,1,8.23874e+06,739.098,741.303,0.4115,0.4115,#FF0000,0.1,-342.416
137,0,2,13043.7,870.587,15,7.8702e+06,870.621,871.823,142.32,146.077,#FF0000,0.1,-404.344
137,0,1,13043.7,816.238,16,153679,816.264,817.403,146.077,146.077,#FF0000,0.1,-404.344
138,0,1,22545,1025.78,22,229791,1025.91,1027.02,168.462,168.462,#FF0000,0.1,-849.823
138,0,1,22545,940.38,24,2.69956e+06,940.489,941.525,160.465,160.465,#FF0000,0.1,-849.823
138,0,2,22545,836.006,27,337159,836.091,837.034,169.123,173.038,#FF0000,0.1,-849.823
138,0,1,22545,778.419,29,177857,778.492,779.384,159.882,159.882,#FF0000,0.1,-849.823
138,0,1,22545,752.506,30,4.07255e+06,752.573,753.441,159.882,159.882,#FF0000,0.1,-849.823
139,0,1,8628.65,720.061,12,124773,719.961,721.164,142.656,142.656,#FF0000,0.1,-637.576
139,0,1,8628.65,664.749,13,4.04258e+06,664.649,665.775,137.868,137.868,#FF0000,0.1,-637.576
140,0,1,12137.1,810.146,15,4.02998e+06,810.113,811.315,132.168,132.168,#FF0000,0.1,-407.598
